"기관명","기관연락처","기관주소","홈페이지","위치(위도)","위치(경도)"
"한국미용직업전문학교","02-925-9988","동대문구 왕산로 16","http://www.beautyart.ac.kr/","",""
"한국민화협회 평생교육원","02-720-1988","서울특별시 종로구 삼일대로 457 수운회관 807호","http://www.folkpainting.net","37.57533","126.98556"
"한국바른교육 원격평생교육원","02-6462-3706","서울특별시 강남구 대치동  999-6 대동빌딩","http://www.k-edustudy.com","37.5077492"," 127.06643899999995"
"한국바른교육원격평생교육원","","서울특별시 강남구 테헤란로108길 25   5층 일부 (대치동  대동빌딩) (대치동  대동빌딩)","","",""
"한국바리스타스쿨 영등포캠퍼스","02-2679-2601","영등포구 영중로 36 3층","http://www.baristaschool.or.kr/","37.4951","127.01943"
"한국바리스타학원","02-2679-2601","서울특별시 영등포구 영등포동3가  6-18","http://www.kbaristaschool.com","37.51948691915574"," 126.90524339675903"
"한국바텐더협회평생교육원","02-581-2911","서울특별시 동작구 사당로30길 133 3층4층","http://www.bartender.or.kr/","37.47882","126.98085"
"한국발달장애인연구소","02-742-0142","서울특별시 영등포구 당산동3가  401-0 삼일빌딩","http://genapride.org/","37.525792218946336"," 126.89462721347809"
"한국발명진흥회지식재산캠퍼스평생교육시설","02-3459-2767","서울 강남구 역삼동 647-9  한국지식재산센터 18층","http://www.ipcampus.kr","37.50003","127.03291"
"한국발명진흥회지식재산캠퍼스평생교육시설","02-3459-2800","서울특별시 강남구 테헤란로 131 (역삼동   한국지식재산센터) 18층","http://www.kipa.org","37.50011","127.03291"
"한국방과후 평생교육원","02-322-2305","서울 서대문구 홍은동 395-3 번지 3층 ","","37.57932","126.92933"
"한국방과후교사아카데미원격평생교육시설","070-8659-8790","서울시 구로구 구로동 43-10 명지빌딩 603호","http://www.eduschool.org/","37.50295","126.89137"
"한국방과후평생교육원","02-2247-4798","동대문구 장안동 431-4 번지 306호","","37.56339","127.06550"
"한국방과후평생교육원","02-935-7798","서울시 노원구 상계 7동 726-1 일신상가 502호","","37.65419","127.05679"
"한국방과후평생교육원 서울북부지회","","서울특별시 노원구 동일로218길 17 (상계동)","http://cafe.daum.net/jsjyschool","37.65388","127.06177"
"한국방송광고진흥공사 광고교육원","02-2144-0149","서울특별시 송파구 올림픽로35길 137 [ 신천동  한국광고문화회관 ] 한국광고문화회관 6층 광고교육원","edu.kobaco.co.kr","37.51593","127.09963"
"한국방송아카데미학원","02-761-2777","서대문구 신촌로 197","http://www.kbatv.org","",""
"한국방송예술교육진흥원평생교육시설","02-761-2776","서울특별시 서대문구 신촌로 197 67-11(B1 7층)  67-15(B1~5층 7층)  27-33(2 5 6층)1~5층","http://www.kbatv.org/","37.55725","126.9479"
"한국방송예술교육진흥원평생교육시설","070-7772-0276","서울 서대문구 대현동 67-11","http://www.kbatv.org/","37.55714","126.94796"
"한국방송예술종합학교","02-855-5072","구로구 새말로18길 39","https://kairarts.modoo.at","",""
"한국방송작가교육원","02-780-0003","영등포구 국회대로 750 금산빌딩 4층","http://edu.ktrwa.or.kr","37.49458","127.01908"
"한국방송직업전문학교","02-2233-7661","종로구 종로 386 8층","","37.569664","126.98427"
"한국방송통신대학교 부설  프라임칼리지","02-3668-4433","서울특별시 종로구 대학로 86(동숭동 한국방송통신대학교 프라임칼리지","http://prime.knou.ac.kr/","37.57942","127.00254"
"한국방송통신대학교 서울지역대학","02-840-3791","서울특별시 성동구 성수동1가  656-308 한국방송통신대학교 서울지역대학","http://wseoul.knou.ac.kr/EHPMain.jsp","37.5472553","127.0458072"
"한국방송통신대학교 서울지역대학","02-840-3791","서울특별시 성동구 성수동1가  656-308 한국방송통신대학교 서울지역대학","http://wseoul.knou.ac.kr/EHPMain.jsp","37.54727","127.0457377"
"한국방송통신대학교 서울지역대학","02-840-3791","서울특별시 성동구 성수동1가  656-308 한국방송통신대학교 서울지역대학","","",""
"한국번역원격평생교육시설","02-3667-9349","서울특별시 마포구 월드컵북로6길 19 3층","http://www.korta.co.kr","37.55827","126.91963"
"한국번역원격평생교육시설","02-2039-0128","서울시 마포구 동교동 203-52 ","http://www.korta.co.kr","37.55794","126.92049"
"한국병행수입업협회","02-6008-0038","서울특별시 송파구 문정동  651-3 문정법조프라자","http://k-pia.org","",""
"한국보건복지인력개발원","043-710-9196","충청북도 청주시 흥덕구 오송읍 연제리 643 오송보건의료행정타운","","",""
"한국보건복지인력개발원","043-710-9196","서울특별시 중구 서소문동 37 서울시청 서소문별관","","",""
"한국보건복지인력개발원 보건산업교육본부 평생교육시설","02-3299-1404","서울특별시 강남구 테헤란로 305   9층 10층 (역삼동  한국기술센터)","","",""
"한국보건복지인력개발원 사이버교육센터","043-7196-9196","","","",""
"한국보도신문부설 에스비평생교육원","02-455-1752","서울특별시 광진구 능동로 325-1 2충","http://www.sbedu.or.kr","37.55882","127.0801"
"한국보석학원","02-764-4500","종로구 수표로 115-1","http://www.kgem.co.kr/","37.570511","126.989115"
"한국보육교사교육원","","서울특별시 구로구 디지털로30길 28 (구로동) 마리오타워 14층 1406호 1407호","http://www.cyberi.or.kr","37.48211","126.89529"
"한국보육교사교육원","070-4048-1489","서울시 구로구 구로3동 마리오타워 1406호","http://www.cyberi.or.kr/","37.48593","126.89329"
"한국복지문화센터","02-2231-5470","서울특별시 중구 동호로15길 70 302호","http://www.cypang.com","37.55402","127.0087"
"한국부동산전문교육학원","02-523-8111","서초구 서초대로52길 7 3층","","",""
"한국브레인짐교육센터부설평생교육원","02-6121-8811","서울특별시 영등포구 당산로41길 11 1312(당산동4가  당산 SK V1 center)","","37.53082","126.89812"
"한국블로그산업협회 평생교육시설","02-6052-9634","서울시 관악구 봉천동 1674-20 태화빌딩 4층","http://bbakorea.org","37.47922","126.95869"
"한국비디오저널리스트협회","02-839-5099","서울특별시 영등포구 여의도동  45-5 메종리브르오피스텔","http://www.kvjf.org/","37.51921035872106"," 126.92858934402466"
"한국사이버진흥원","02-1566-9063","서울특별시 성북구 삼선동4가  104-10 선경빌딩","www.ekcls.com/","37.5907181"," 127.01335289999997"
"한국사이버진흥평생교육시설","1566-9063","서울특별시 성북구 삼선교로23길 31 3층","http://www.ekcls.com","37.59076","127.01336"
"한국사이버평생교육원","02-953-0980","서울 동대문구 신설동 101-5 동진회관 9층","http://www.hakjum.com","37.57531","127.02433"
"한국사이버평생교육원","1544-9007 ","서울특별시 동대문구 천호대로 3(신설동) 동진회관 9층","http://www.hakjum.com","37.57535","127.02435"
"한국사찰음식문화체험관","02-733-4650","종로구 율곡로 39","http://koreatemplefood.com","",""
"한국사회교육원부설구의평생교육시설","02-571-8001","서울 광진구 구의동 208-15  1층","www.kosec.kr","37.54222","127.09161"
"한국사회교육원부설구의평생교육원","02-571-8001","서울특별시 광진구 광나루로44길 47 1층","http://www.kosec.kr","37.54226","127.09155"
"한국사회능력개발원","02-734-6513","서울특별시 종로구 새문안로5가길 32 한국생산성본부 1층 사회능력개발원","http://www.kpcre.or.kr","37.57491","126.97355"
"한국사회복지사원격평생교육원","02-538-0704","서울특별시 강남구 테헤란로 406 (대치동  샹제리제센터) A동 2011호","http://www.swelfare.com","37.50436","127.04986"
"한국사회복지심리상담연합평생교육원","070-4133-3060","서울특별시 영등포구 대림로 152 (대림동) 연희빌딩 4층","","",""
"한국사회복지심리상담연합평생교육원","070-4133-3060","서울시 영등포구 대림1동 700-2 연희빌딩 4층","http://cafe.daum.net/kays.cedu","37.49451","126.90045"
"한국사회복지원격평생교육원","","서울특별시 서초구 강남대로55길 24   1101호 (서초동  풍림아이원매직)","","37.49567","127.02555"
"한국사회복지원격평생교육원(http://www.bce.or.kr)","02-701-8918","서울시 용산구 갈월동 70-9 예안빌딩 6층","http://www.bce.or.kr/","37.54763","126.97147"
"한국사회복지평생교육시설","02-2662-6691","서울특별시 강서구 방화대로 44길 49 방화동강변교회 3층일부","","",""
"한국산업교육원평생교육원","02-841-9970","서울 영등포구 신길동 65-80 3층","http://www.keta.net","37.51394","126.92069"
"한국산업교육원평생교육원","02-834-3366","서울특별시 영등포구 신길동65-80 3층","","37.51399","126.92064"
"한국산업기술시험원","02-860-1310","서울특별시 구로구 구로3동222-13 ","http://www.ktl.re.kr","37.481556","126.896106"
"한국산업기술시험원 전문기술교육센터","02-860-1310","서울특별시 구로구 디지털로26길 61 1501호 일부 1502호 일부 201호 202호","www.ktl.re.kr","37.48113","126.8953"
"한국산업기술협회연수원","02-2624-2342","서울시 금천구 가산동 685 가산디지털엠파에어 14층","http://www.kitanet.or.kr","37.46560","126.88770"
"한국산업기술협회연수원","02-2624-2342","서울특별시 금천구 범안로 1130 (가산동) 가산디지털엠파이어 14층 1410호~1412호","http://www.kitanet.or.kr","37.46548","126.8874"
"한국산업직업전문학원","02-2675-1711","영등포구 영등포로 163 3층","http://kjobac.co.kr/","37.49438","127.01984"
"한국상담개발원","1544-7509","서울시 관악구 낙성대동 1660-10 육군회관 4층","http://kcdi7509.cafe24.com","37.47729","126.96158"
"한국상담개발원","02-888-7590","서울특별시 관악구 봉천로 575-1 육군회관4층","http://www.kcdi.co.kr","37.47736","126.9616"
"한국상담대학원대학교 부설  평생교육원 상담학아카데미","02-584-6863 ","서울특별시 서초구 효령로 366 (서초동) ","http://www.kcgu.ac.kr","37.48691","127.02398"
"한국상담심리교육개발원 평생교육원","02-3443-0901","서울특별시 강남구 봉은사로 119  5층  6층 (논현동  성옥빌딩)","http://ccpe.co.kr","37.50541","127.02668"
"한국상담심리평생교육원","02-467-0617","서울특별시 성동구 성수일로 77 서울숲IT밸리 414호","http://www.kcci.ne.kr","37.54741","127.05023"
"한국상담원사이버캠퍼스원격평생교육시설","02-834-5242","서울시 영등포구 신길 7동 736 명빌딩 3층 4층","","37.50392","126.92088"
"한국상하수도협회부설원격평생교육시설","02-3156-7800","서울특별시 마포구 환일길 13 3-4층","http://www.edu.kwwa.or.kr","37.55672","126.96016"
"한국상하수도협회부설평생교육시설","02-3156-7800","서울특별시 마포구 환일길 13 3~4층 일부","http://edu.kwwa.or.kr","37.55672","126.96016"
"한국색채교육원","02-733-4233","종로구 인사동5길 25 10원","http://www.ilovecolor.co.kr/","37.571591","126.98901"
"한국생산성본부","02-724-1019","서울시 종로구 새문안로 5가길 32 생산성빌딩","http://www.kpc.or.kr/","37.57334","126.97385"
"한국생산성본부사회능력개발원(www.ekpcre.or.kr)","02-3210-3853","서울시 종로구 적선동 122-1","www.ekpcre.or.kr","37.57487","126.97353"
"한국생산성본부원격평생교육시설(www.e-kpc.or.kr)","02-3210-3853 ","서울시 종로구 적선동 122-1 ","www.e-kpc.or.kr","37.57487","126.97353"
"한국생산성본부인증원","02-6973-9031","서울특별시 종로구 새문안로5가길 32 생산성빌딩 1층 일부 2층","http://www.kpcqa.or.kr","37.57491","126.97355"
"한국생산성본부인증원","02-738-1401","서울 종로구 적선동 한국생산성본부 122-1 생산성빌딩 1층 ","www.kpcqa.or.kr","37.57456","126.97392"
"한국서비스산업평생교육원","02-761-9720","서울특별시 영등포구 국회대로76길 18 (여의도동) 604호","","37.52998","126.92223"
"한국서비스평생교육원","","서울특별시 마포구 독막로42길 7 3층 일부","","37.54336","126.94617"
"한국성서대학교 부설 평생교육원","02-950-5535","서울특별시 노원구 동일로 214길 32 ","http://lle.bible.ac.kr","37.64941","127.06527"
"한국세관공매경매학원","070-4843-3773","성북구 화랑로 95 3층","http://www.kingauctionschool.co.kr/","",""
"한국소방사관학원(대방캠퍼스)","1800-7674","동작구 노량진로 4 5층","http://officer.kfs119.co.kr","37.5066","127.10638"
"한국소방사관학원(신설동본원)","02-1577-7674","동대문구 왕산로 21 3~4층","http://officer.kfs119.co.kr","37.606687","127.058263"
"한국소셜미디어평생교육시설","","서울특별시 관악구 신림로59길 23 삼모스포렉스빌딩 710호","http://www.hansowon.org","37.48286","126.92859"
"한국소프트웨어인재개발원","02-2025-8523","금천구 가산디지털2로 123 월드메르디앙 2차 410호","http://www.ikosmo.co.kr/","37.480814","126.954893"
"한국수공예문화협회 평생교육원","02-539-9605","서울시 강남구 대치동 936-6번지 지하 1층 한국수공예 문화협회","http://www.koreahca.or.kr/main/main.html","37.49771","127.05309"
"한국수공예문화협회 평생교육원","02-539-9605","서울특별시 강남구 선릉로62길 17 (대치동) 4층","http://www.koreahca.or.kr","37.49758","127.05388"
"한국스마트속기스쿨원격평생교육원","02-522-1614","서울특별시 강남구 테헤란로 111 (역삼동  대건빌딩) 801호","http://www.casschool.co.kr","37.49888","127.02928"
"한국스마트속기에듀학원","02-522-1614","서초구 서초대로45길 9 5층","http://sokgiedu.co.kr/","",""
"한국스코필드평생교육원","02-583-8315","서울특별시 서초구 방배1동 912-2 범창빌딩 301호","www.sfad365.com","37.48106","126.99567"
"한국스코필드평생교육원","02-583-8315","서울특별시 서초구 효령로 105 (방배동  범창빌딩) 301호","http://www.sfad365.com","37.4811","126.99568"
"한국스토리지교육원","070-7865-1919","서울특별시 구로구 디지털로33길 27 삼성IT밸리 212호(구로동)","","",""
"한국스토리지교육원","070-7865-1921","서울특별시 구로구 구로동  197-5 삼성IT밸리","http://storyage.kr/","37.4861216","126.8951126"
"한국스피치평생교육원","02-737-3477 ","서울특별시 종로구 종로 83 노블빌딩 202호","http://www.speech365.com/","37.58109","126.98668"
"한국시각장애인복지관","02-440-5200","강동구 구천면로 645","http://www.hsb.or.kr/","",""
"한국시각장애인복지관","02-440-5200","서울시 강동구 상일동 126","http://www.hsb.or.kr/","37.550831","127.169083"
"한국시각장애인복지재단점자도서관","02-440-5201","강동구 구천면로 645 한국시각장애인복지관","http://www.hsb.or.kr/","",""
"한국시큐리티원격평생교육시설","02-701-0369","서울 마포구 도화동 538성지빌딩809호","www.esecu.net","37.54125","126.94628"
"한국시큐리티원격평생교육시설","02-701-0369","서울특별시 마포구 큰우물로 75 성지빌딩809호","http://www.esecu.net","37.54126","126.94629"
"한국식품기술사협회평생교육원","02-3473-7171 ","서울특별시 서초구 강남대로37길 28 [ 서초동  태영빌딩 ] 4층","http://www.foodp.or.kr","37.48501","127.03199"
"한국심리상담사협회원격평생교육원","02-508-7230","서울특별시 구로구 구로중앙로18길 5 (구로동) 현대오피스텔 903호","http://www.kapcaedu.com","37.49492","126.88964"
"한국심리상담연구원 원격평생교육원","","서울특별시 강남구 선릉로86길 31   412호일부 (대치동 롯데골드로즈2)","www.kpedu.kr","37.50417","127.05204"
"한국아나운서아카데미학원","02-514-2577","서초구 강남대로99길 33 3층","http://koreaana.com/","",""
"한국아이비엠평생교육원","","서울특별시 영등포구 국제금융로10 서울국제금융센터 쓰리아이에프씨동 11층 일부","www.ibm.com/kr","37.52503","126.9259"
"한국아이씨티학원","02-537-0076","동작구 사당로 307 4층","","37.50091","127.11224"
"한국아이티인재개발원","02-1544-4661","금천구 가산디지털1로 186 제이플라츠 5F","http://www.koitt.com","37.481092","126.930295"
"한국아트심리평생교육원","070-7703-9710","서울특별시 서초구 사임당로17길 123  4층 (서초동  맥스빌딩)","","37.49364","127.01932"
"한국아파트빌딩경리전문학원(구로교육장)","02-830-4794","구로구 디지털로 26길 98 디지털탑프라자 601호","http://www.kabs.kr/","",""
"한국아파트빌딩경리전문학원(노원교육장)","02-931-7798","노원구 상계로3길 9 4층","http://www.kabs.kr/","37.54945","126.91997"
"한국아파트빌딩경리전문학원(왕십리교육장)","02-2232-4794","성동구 왕십리로 334 4층","http://www.kabs.kr/","37.552896","127.088563"
"한국안전교육강사협회부설평생교육원","02-2068-0390","서울시 구로구 구로5동 570-163 3층","http://www.koreasafe.or.kr","37.50182","126.88318"
"한국안전교육강사협회부설평생교육원","02-2068-0390 ","서울특별시 영등포구 가마산로 338 [ 대림동  이현빌딩 ] 301호","http://www.koreasafe.or.kr","37.49924","126.897"
"한국알앤씨커리어센터","02-2264-0305","서울특별시 종로구 동호로 399 ","http://www.krnc.co.kr","37.57004","127.00164"
"한국양성평등교육진흥원","02-3156-6100","서울시 은평구 불광동 (진흥로 225)","http://www.kigepe.or.kr/","37.610863","126.935219"
"한국양조연구소","02-598-3222","금천구 벚꽃로 244 벽산디지털밸리5차 1306호","http://www.brewing.co.kr/","",""
"한국어교사원격평생교육원","02-2039-6514","서울시 용산구 한강로 2가 82-1 EJ빌딩 2층","http://www.ekt.or.kr/","37.53082","126.97126"
"한국어교육원","02-738-2236","서울 종로구 신문로1가 58-14 한글 학회 한국어교육원","http://www.hangeul.or.kr","37.57089","126.97230"
"한국언론교육원","02-2001-7114","서울특별시 중구 세종대로 124 [ 태평로1가  프레스센터 ] 한국언론진흥재단","http://www.kpf.or.kr","37.56742","126.97787"
"한국에듀센터 평생교육원","02-953-1555","서울특별시 성동구 아차산로143 성수빌딩 201","http://www.kedu.kr","37.54384","127.05993"
"한국에듀원격평생교육원","02-822-4242","서울 동작구 상도2동 32-40번지 칠성빌딩 3층","http://www.koredu.or.kr","37.50481","126.94540"
"한국에스아이사회교육원","02-533-5825","서울특별시 서초구 반포동 53-5 5층","www.korea-si.com","37.50107","127.01063"
"한국에스아이사회교육원","02-533-5825","서울특별시 서초구 서초중앙로33길 14 (반포동  ASSA 빌딩) 5층","http://www.korea-si.com","37.50109","127.01067"
"한국에스지에스 평생교육원","02-709-4500","서울특별시 용산구 한강대로 257 청룡빌딩 11층 청룡빌딩 11층","","",""
"한국에스지에스평생교육원","02-709-4650","서울시 용산구 갈월동 98-38 청룔빌딩 11층","www.sgsgroup.kr","37.54121","126.97254"
"한국에어택 평생교육원","02-2662-0255","서울특별시 강서구 공항대로 55 [ 공항동  태영빌딩 ] ","","",""
"한국에어텍항공직업전문학교","02-2662-0255","강서구 하늘길 221","http://www.airkorea.ac.kr","",""
"한국에이치알디협회인재개발원","02-6385-5000","서울특별시 서초구 서초대로51길 24  402호 (서초동  홍재빌딩)","http://www.khrdedu.com","37.49612","127.01412"
"한국에이치알서비스산업협회 인적자원서비스평생교육원","02-553-1661","서울특별시 강남구 선릉로99길 16  4층 (역삼동  산정빌딩)","http://www.kospaffs.or.kr","37.50607","127.04633"
"한국에이치에스평생교육원","02-6212-9000","서울특별시 동대문구 천호대로 295(답십리동) 우창프라자 8층","http://khsei.com","37.56646","127.05386"
"한국에프피센터 평생교육시설","02-567-9294","서울특별시 강남구 테헤란로43길 26  307호 (역삼동  동방빌딩)","http://www.kfpcenter.com","37.50485","127.04414"
"한국엠비티아이연구소 평생교육시설","02-3663-9508","서울특별시 강서구 강서로 43-17 [ 화곡동  오거닉스타워 ] 7~8층","http://www.mbti.co.kr","37.53109","126.84665"
"한국엠비티아이연구소평생교육시설","02-3663-9508","서울시 강서구 화곡동 343-58 까치산오거닉스타워 7층","http://mbti.co.kr/","37.53112","126.84677"
"한국여가레크리에이션협회","02-416-4347","서울특별시 송파구 방이동  88-0 올림픽회관","www.rec1960.or.kr","37.521120732192905"," 127.11604356765747"
"한국여성경영자총협회 평생교육원","070-7017-8517","서울시 서초구서초동1355-8 중앙로얄오피스텔 1층","http://www.kbwf.or.kr","37.48521","127.02880"
"한국여성문예원","02-2268-9210","서울특별시 중구 을지로6가  18-14 구민회관","http://www.munyewon.co.kr/","37.568468737871484"," 127.00603008270263"
"한국여성생활연구원","02-727-2471","서울시 중구 영동2가 1번지 가톨릭회관 522호","http://krifwl.lll.or.kr/","37.564175","126.987137"
"한국여성재단","02-336-6463","서울특별시 마포구 서교동  448-17 한국여성재단","http://www.womenfund.or.kr","",""
"한국역사문화교육원","02-574-8421","서울특별시 중구 을지로7가  51-0 ","www.cafe.naver.com/winfokorean","37.56521803323367"," 127.00906097888946"
"한국역사문화교육원","02-574-8421","서울특별시 중구 초동 107-4","https://cafe.naver.com/winfokorean/","37.5650483","126.9908622"
"한국역사문화교육원","02-574-8421","서울특별시 중구 초동 107-4","","",""
"한국역사체험학습협회","02-992-0045","서울시 관악구 신림동 475-80번지 영준빌딩 502호","","37.489239","126.918221"
"한국역학교육학원","02-873-7582","관악구 남부순환로 1936 4층","","",""
"한국연합고시학원","1588-0977","동대문구 청계천로 421","http://www.ieni.co.kr/","37.59775","127.034412"
"한국연합고시학원 독서실","1588-0977","동대문구 청계천로 421 5층","http://www.ieni.co.kr/","",""
"한국영화박물관","02-3153-2001","서울시 마포구 월드컵북로 400 한국영상자료원","http://www.koreafilm.or.kr/museum/","37.580227","126.889313"
"한국예술고등학교","02-2296-3487","서울시 성동구 무학로 6길 41","http://www.koreaartschool.com","37.56509","127.03463"
"한국예술문화원","02-720-1239","서울 종로구 필운동","kaac.kr","37.57547597957853"," 126.96919250983433"
"한국예술문화원","02-720-1239","서울 종로구 필운동","http://www.kaac.kr/","37.575424","126.969337"
"한국예술뷰티아카데미학원","02-517-2766","서초구 강남대로 537 3층","http://blog.naver.com/oasiscomm","",""
"한국예술사관실용전문학교","02-6049-4003","중구 예장동 2-82","www.kec.sc.kr ","",""
"한국예술실용학교 ","02-777-5572","서대문구 경기대로 22 4층","http://www.ektc.kr/","37.541223","126.839877"
"한국예술치료사협회","02-2266-8809","서울특별시 송파구 잠실동  40-0 갤러리아팰리스"," http://www.katao.kr/","37.51089179276152"," 127.09396362304687"
"한국예술콘텐츠교육원 원격평생교육시설","02-812-7071","서울특별시 동작구 상도로60길 20 대림아파트상가 B102","http://www.kacaedu.or.kr","37.49321","126.95336"
"한국예술콘텐츠교육원 원격평생교육시설","02-812-7071","서울시 동작구 상도동 411번지 대림@ 상가동"," www.kaca.so","37.49298","126.95350"
"한국예총평생교육원","02-2655-3010","서울특별시 양천구 목동서로 225 대한민국예술인센터 9층일부","http://www.ycstudy.co.kr","37.52707","126.87074"
"한국오라클교육센터","080-219-4400","중구 한강대로 416 4층","http://education.oracle.com","37.547284","126.961562"
"한국옥외광고물전문학원","02-323-0033","마포구 월드컵로 32 4층","http://www.appleschool.org/","37.49274","126.89825"
"한국외국어대학교 부설 서울평생교육원","02-2173-2515","서울특별시 동대문구 이문로 107 한국외국어대학교","http://edulife.hufs.ac.kr/","37.59838","127.05885"
"한국외국인력지원센터","02-6900-8000","서울시 구로구 가리봉1동 137-1","http://www.migrantok.org/","37.478806","126.895638"
"한국요리학원","02-2635-4900","영등포구 영중로 45 5층","http://www.cookacademy.net","37.48991","127.02805"
"한국요양보호사중앙회","02-717-1897","마포구 독막로42길 7 3층","http://www.kacw.or.kr","37.49833","126.89802"
"한국운동재활협회","02-414-9070","송파구 백제고분로 264 5층","http://www.kser.co.kr/","",""
"한국원격교육캠퍼스","02-1544-5409","서울특별시 성동구 광나루로 160 4층2호","http://www.kcec.kr/","37.55134","127.04784"
"한국원격전문교육원","02-432-0101","서울특별시 종로구 난계로29길 14 302호","http://www.ikorea.or.kr","37.5746","127.02239"
"한국원격평생교육원","070-4048-1033","서울시 구로구 구로3동 코오롱빌란트 1차 913호","http://www.learn.or.kr/","37.48593","126.89329"
"한국원격평생교육원","02-364-2468","서울특별시 구로구 신도림로11길 9-64 [ 신도림동  상보빌딩 ] 상보빌딩 502호","http://www.learn.or.kr","37.5075","126.87889"
"한국웨딩전문아카데미학원","02-547-4722","서초구 강남대로 617 1층","http://kweda.com/","",""
"한국웰빙아카데미평생교육원","02-2687-7087","서울시 도봉구 노해로 262번지","http://a261.kkk24.kr/wellbing/sub01.php","37.65114","127.03725"
"한국유아교육원격평생교육시설","02-522-6806","서울특별시 동작구 사당5동 224-76 ","http://e2ecenter.net","37.48512","126.96838"
"한국유아교육원격평생교육시설","02-522-6806","서울특별시 동작구 사당로16가길 103 ","http://e2ecenter.net","37.48516","126.96838"
"한국은퇴자협회타오름평생교육센터","02-456-0308","서울 광진구 광장동 244-24 3층","www.karpkr.org","37.54594","127.10473"
"한국은행","02-759-5392","서울 중구 남대문로3가 한국은행건물","http://www.bokeducation.or.kr/index.do","",""
"한국은행 화폐박물관","02-759-4881","중구 남대문로 39","http://museum.bok.or.kr","37.557851","126.966901"
"한국음악학원","02-736-1305","종로구 종로 88","","37.57206","126.985383"
"한국이러닝기업연합회","02-2108-1466","서울특별시 구로구 디지털로33길 28 (구로동) 우림이비지센터 1차 1104","http://www.jobgo.ne.kr","37.48696","126.8953"
"한국이러닝기업연합회교육원","02-2108-1461","서울특별시 구로구 구로동 170-5 우림이비지센터 1차 1104호","http://www.foecom.org/","37.48698","126.89529"
"한국이러닝산업 원격평생교육원","02-557-7601","서울특별시 강남구 테헤란로86길 17  201호 (대치동  대연빌딩)","http://edu.slic.kr","37.5063","127.05958"
"한국이러닝산업 평생교육원","02-557-7601","서울특별시 강남구 테헤란로86길 17  201호 (대치동  대연빌딩)","http://edu.kelia.slic.kr","37.5063","127.05958"
"한국이민재단 사회교육원","02-2643-8791","서울 양천구 목동 923-6 대한민국예술인센터 5층","http://www.kisf.org/education","37.52704","126.87074"
"한국이민재단 사회교육원","02-2643-8790","서울특별시 양천구 목동서로 225 대한민국예술인센터 5층","http://www.kisf.org","37.52707","126.87074"
"한국이엘씨원격평생교육원","070-7772-2312","서울시 성동구 도선동 21-1 K-Tower 8층","http://www.koreaelc.or.kr/","37.56254","127.03567"
"한국인격심리치료협회","02-2601-7422","서울특별시 강서구 내발산동  747-0 한밀교회","www.kppa.ac","37.55083796990428"," 126.8276846408844"
"한국인문예술평생교육원","","서울시 ","","37.607792","126.921173"
"한국인사관리협회","02-268-2504","서울 중구 충무로2가 49-17 조양빌딩 신관 12층 1203호","www.kpiok.co.kr","37.56253","126.98915"
"한국인사관리협회","02-2268-2501","서울특별시 중구 삼일대로6길 5 조양빌딩 신관 12층 1203호","http://www.kpiok.co.kr","37.56254","126.98931"
"한국인사관리협회재동교육장","02-2268-2504","서울 중구 충무로2가 49-17 조양빌딩 신관 12층","","37.56253","126.98915"
"한국인사관리협회재동교육장","02-2268-2501","서울특별시 종로구 북촌로 18 삼양사 재동사옥 지하1층 일부 세미나실","http://www.kpi.co.kr","37.5784","126.98595"
"한국인성개발원","02-744-6900","종로구 종로 123 7층","http://www.ospeech.com/","37.576004","126.983814"
"한국인재능력개발원 원격평생교육원","02-722-0153","서울특별시 종로구 경희궁길 27 1층 일부","http://www.anycoach.co.kr","37.57212","126.97045"
"한국인재양성평생교육원","02-2109-6900","서울특별시 구로구 디지털로285 에이스트윈타워 1차 1107호일부","http://www.khrd.or.kr","37.48449","126.89451"
"한국인터넷전문가협회 평생교육원","02-874-8648","서울특별시 동작구 동작대로 43 5층 일부","","37.48028","126.98151"
"한국인터넷전문가협회 평생교육원","02-8672-6616","서울시 동작구 사당동 1051-44 모범빌딩 4F","http://www.kipfa.or.kr","37.47614","126.97245"
"한국일반문화센터","02-2635-7177","서울시 영등포구 대림동 1036-1 일화빌딩 4층","www.yhanc.co.kr","37.49228","126.90015"
"한국일터혁신컨설팅그룹평평생교육원","02-780-5400","서울특별시 영등포구 국회대로76길 18 301호(여의도동  오성빌딩)","","37.52998","126.92223"
"한국자격교육개발원(주)원격평생교육","02-797-4052","서울 용산구 한강로3가 63-389 씨티파크 103동 906호","http://www.jrich.co.kr","37.52493","126.96883"
"한국자격교육개발원㈜원격평생교육","02-2026-5290","서울특별시 금천구 가산디지털1로 168 (가산동) A동 1008호","http://test.jrich.co.kr","37.47999","126.88269"
"한국자격능력교육원","02-2104-7206","서울특별시 금천구 가산디지털1로 212 코오롱애스턴 709호 일부","http://www.kqci.co.kr","37.48443","126.88061"
"한국자격증검정교육원","02-1670-3327","서울특별시 송파구 삼전로6길 6 302호","http://www.korea-education.com","37.50298","127.08776"
"한국자격진흥협회평생교육원","02-525-1151","서울특별시 서초구 방배로 10길 18 (방배동  보궁빌딩) 202호","http://www.kq.or.kr","37.48178","126.99592"
"한국자격평생교육원","02-766-0101","서울특별시 종로구 명륜2가 아남아파트 (101~103동) 아남상가 3층 302호","http://koreaedu.tv","37.585477","126.999384"
