"문화공간코드","장르분류코드","장르분류명","문화공간명","대표이미지","주소","전화번호","팩스번호","홈페이지","관람시간","관람료(원)","휴관일","개관일자","객석수","X좌표","Y좌표","기타사항","무료구분"
"101408","11","기타","상촌재","http://culture.seoul.go.kr/data/cf/20190721140157.JPG","서울특별시 종로구 자하문로17길 12-11","02-6013-1142","","https://www.jfac.or.kr/site/main/home","","","월요일","","","37.5818634304965","126.96962259858235","",""
"101362","11","기타","성동구청","","서울시 성동구 고산자로 270","02-2286-5114","","http://www.sd.go.kr","","","","","","37.53996","127.036575","",""
"101398","11","기타","관악구청","http://culture.seoul.go.kr/data/cf/20190707165842.JPG","서울특별시 관악구 관악로 145","02-879-5000","","http://www.gwanak.go.kr/site/gwanak/main.do","","","주말 공휴일","","","37.47820977441988","126.95150316671918","",""
"101397","11","기타","관악청소년회관","http://culture.seoul.go.kr/data/cf/20190707164015.JPG","서울특별시 관악구 신림로23길 17","02-876-0636","","http://www.goyouth.or.kr/k1_sub1menu1.html","","","일요일 공휴일","","","37.470244262344224","126.93524343264204","",""
"101319","11","기타","숭인제1동 자치회관","http://culture.seoul.go.kr/data/cf/20180928175743.jpg","서울시 종로구 종로65길 10","02-2148-5513","","http://jachi.jongno.go.kr/","","","주말 공휴일","","","37.575194724087744","127.01976528515288","",""
"101366","11","기타","사각사각 플레이스","http://culture.seoul.go.kr/data/cf/20190415143951.bmp","송파구 한가람로 65","02-420-1160 / 02-3780-0737","","","","","","","","잠실역","잠실새내역","",""
"101080","11","기타","한남동 자치회관","","서울특별시 용산구 대사관로5길 1","02-2199-8660","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000414","","","","","","37.534564984","127.0004932982","",""
"101078","11","기타","이태원2동 자치회관","","서울특별시 용산구 회나무로13길 58","02-2199-8640","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000413","","","","","","37.5419023243","126.9901964343","",""
"101075","11","기타","이촌2동 자치회관","","서울특별시 용산구 이촌로18길 20","02-2199-8600","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000411","","","","","","37.5262814837","126.9546577844","",""
"101062","11","기타","용산아이파크백화전 문화센터","","서울특별시 용산구 한강대로23길 55","2012-4050","","http://iparkculture.com","","","","","","37.5297736038","126.9647427471","",""
"101073","11","기타","용산 이촌1동주민센터","","서울특별시 용산구 이촌로71길 24","2199-8580","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000410","","","","","","37.5213568837","126.9732987193","",""
"101053","11","기타","용산구자원봉사센터","","서울특별시 용산구 청파로49길 34","02-718-1365","","http://yongsan.seoulvc.kr/front","","","","","","37.5454736959","126.9685012617","",""
"101049","11","기타","용산구 갈월종합사회복지관","http://culture.seoul.go.kr/data/cf/20180504101008.jpg","서울특별시 용산구 두텁바위로 25","02-752-7887","","http://www.galwol.or.kr/","","","","","","37.5457743451","126.9748244451","",""
"101064","11","기타","숙명여자대학교 평생교육원","","서울특별시 용산구 청파동2가 53-12 사회교육관 405호","02-710-9139","","https://open.sookmyung.ac.kr/ht_ml/main/","","","","","","37.5461394299","126.9649342011","",""
"101034","11","기타","용산구평생학습관","","서울 용산구 이태원로 224-19 한남동공영주차장 2층","2199-6490","","평일 09:00~18:00","","","","","","37.535408321604066","127.00018102891054","",""
"101210","11","기타","서울시립 목동청소년수련관","","서울특별시 양천구 목동서로 143","02-2642-1318","","www.wawa.or.kr/","","","","","","37.5307187611","126.8755006622","",""
"101209","11","기타","한국은행 화폐박물관","","서울특별시 중구 남대문로 39","02-759-4881","","https://museum.bok.or.kr/","","","","","","37.5620113704","126.9803196901","",""
"101202","11","기타","파주운정행복센터","","","940-5751","","https://www.paju.go.kr/uhc/index.htm","","","","","","37.7240287749","126.7513085673","",""
"101195","11","기타","갤러리 구루지","","서울특별시 구로구 가마산로25길 21","02-2029-1744","","https://www.guroartsvalley.or.kr/","","","","","","37.4971036768","126.889547389","",""
"101014","11","기타","한국문화예술위원회 협력개발부","","서울특별시 중구 서소문로 38 센트럴타워 405호","070-8895-9629","","http://inmun360.culture.go.kr/","","","","","","37.5604044034","126.9662177785","",""
"101114","11","기타","시립용산노인종합복지관","http://culture.seoul.go.kr/data/cf/20180517094209.JPG","서울특별시 용산구 독서당로11길 16","02-794-6100","","http://www.ysnoin.or.kr/","","","","","","37.5313356203","127.0064623807","",""
"101023","11","기타","은평 메가박스","","서울특별시 은평구 통일로 830(파레제페 5층)","1544-0070","","https://movie.naver.com/movie/bi/ti/basic.nhn?code=379","","","","","","37.6178204067","126.9227286914","",""
"101182","11","기타","사육신역사관","http://culture.seoul.go.kr/data/cf/20180618114413.bmp","서울특별시 동작구 노량진로 191","02-820-2946","","","","","매주 일요일 월요일 법정공휴일","","","37.5134562789","126.9494127201","",""
"101178","11","기타","종로문화재단 윤동주문학관","http://culture.seoul.go.kr/data/cf/20180618101101.jpg","서울특별시 종로구 창의문로 119(청운동)","02-2148-4175","","https://www.jfac.or.kr/site/main/content/yoondj01","","","매주 월요일 1월1일 설날/추석 당일","","","37.5920259037","126.9669236248","",""
"101097","11","기타","용산구 건강가정지원센터","","서울특별시 용산구 이태원로 224-19 한남동공영주차장 부대시설 3층","02-797-9184","","http://yongsan.familynet.or.kr/index.jsp","","","","","","37.5349253852","127.0001946048","",""
"101423","11","기타","우이신설문화예술철도 북한산우이역","http://culture.seoul.go.kr/data/cf/20190829152820.jpg","서울시 강북구 우이동 16-20","02-323-4509","","http://www.uiartstation.com/","","","없음","","","37.662436534591095","127.01289758990866","",""
"101421","11","기타","우이신설문화예술철도 신설동역","http://culture.seoul.go.kr/data/cf/20190829151720.jpg","서울시 동대문구 신설동 132-30","02-323-4509","","http://www.uiartstation.com/","","","없음","","","37.57640144364416","127.02313911495623","",""
"100980","11","기타","서울로 7017","http://culture.seoul.go.kr/data/cf/20180314113109.jpg","서울특별시 중구 만리동1가 1","02-2133-4483","","http://seoullo7017.seoul.go.kr","","","","","","37.5549086616","126.9674334691","",""
"101185","11","기타","은평구청소년문화의집 신나는애프터센터","http://culture.seoul.go.kr/data/cf/20180621143125.jpg","서울특별시 은평구 연서로6길 7","02-353-7910","","http://www.epyouth.org/","","","매주 월요일 신정 노동절 설날/추석연휴","","","37.6043734995","126.9166272426","",""
"101089","11","기타","용산 효창종합사회복지관","","서울특별시 용산구 효창원로 146-12","02-716-0600","","https://www.hyochang.or.kr:6017/","","","","","","37.5411833427","126.9629993636","",""
"101083","11","기타","보광동 자치회관","","서울특별시 용산구 장문로 95","02-2199-8700","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000416","","","","","","37.5263009994","127.0001810069","",""
"101020","11","기타","상촌재","http://culture.seoul.go.kr/data/cf/20180412091357.jpg","서울특별시 종로구 자하문로17길 12-11","02-6013-1142","","https://www.jfac.or.kr/","","","매주 월요일 1월1일 설날추석 당일","","","37.5818562365","126.9696769439","",""
"101066","11","기타","숙명여자대학교","","서울특별시 용산구 청파로47길 100","710-9114","","http://www.sookmyung.ac.kr/sookmyungkr/index.do","","","","","","37.5454727322","126.9650748296","",""
"101016","11","기타","DDP(동대문 디자인 플라자)","http://culture.seoul.go.kr/data/cf/20180410110341.jpg","서울특별시 중구 을지로 281","02)2153-0000","","http://www.ddp.or.kr/main","","","매주월요일","","","37.5668131264","127.0096257245","",""
"101419","11","기타","경희대학교","http://culture.seoul.go.kr/data/cf/20190822112108.jpg","서울특별시 동대문구 경희대로 26","02) 961-0114","","https://www.khu.ac.kr/kor/main/index.do","","","없음","","","37.59508000957669","127.04930180082712","",""
"101326","11","기타","SETEC전시장(서울무역전시장)","http://culture.seoul.go.kr/data/cf/20181015144654.jpg","서울특별시 강남구 남부순환로 3104","02-2187-4600","","http://www.setec.or.kr/","","","","","","37.4956773978","127.0719118019","",""
"101131","11","기타","구산동주민센터","","서울특별시 은평구 갈현로17길 10","02-351-5154","","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=607","","","","","","37.6117570131","126.9103535348","",""
"101427","11","기타","강남문화재단","http://culture.seoul.go.kr/data/cf/20190830160206.jpg","서울특별시 강남구 삼성로 628 4층 강남문화재단","02-6712-0514","","www.gfac.kr","","","주말 및 공휴일","","","37.515909937615156","127.05214085484478","",""
"100969","11","기타","SETEC전시장","http://culture.seoul.go.kr/data/cf/20180209172524.jpg","서울  강남구 대치동 514","02-2187-4600","","www.setec.or.kr","","","","","","37.4957891941","127.0717943025","",""
"101058","11","기타","현대카드 스토리지","http://culture.seoul.go.kr/data/cf/20180508102557.JPG","서울특별시 용산구 이태원로 248","02-2014-7850","","http://storage.hyundaicard.com","","","","","","37.5368102755","127.0008644292","",""
"101051","11","기타","용산구립장애인복지관","http://culture.seoul.go.kr/data/cf/20180504101818.jpg","서울특별시 용산구 효창원로93길 49","02-707-1970","","http://www.ysrehab.or.kr/","","","","","","37.5473060777","126.9615705084","",""
"101047","11","기타","용산구 용문동 자치회관","","서울특별시 용산구 새창로12길 13","02-2199-8540","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000408","","","","","","37.5389542495","126.9575829188","",""
"101045","11","기타","용산구 효창동 자치회관","http://culture.seoul.go.kr/data/cf/20180504100314.jpg","서울특별시 용산구 효창원로 161","02-2199-8520","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000407","","","","","","37.5425092453","126.9618400136","",""
"101044","11","기타","용산구 원효로2동 자치회관","http://culture.seoul.go.kr/data/cf/20180504100154.jpg","서울특별시 용산구 효창원로8길 3","02-2199-8500","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000406","","","","","","37.5343532215","126.9515482962","",""
"101043","11","기타","용산구 원효로1동 자치회관","http://culture.seoul.go.kr/data/cf/20180504100046.jpg","서울특별시 용산구 백범로 350","02-2199-8480","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000405","","","","","","37.5372419256","126.9676267129","",""
"101042","11","기타","용산구 남영동 자치회관","http://culture.seoul.go.kr/data/cf/20180504095859.jpg","서울특별시 용산구 두텁바위로 25","02-2199-8440","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000403","","","","","","37.5457743451","126.9748244451","",""
"101038","11","기타","용산구 청파동주민센터","","서울특별시 용산구 청파로49길 6","02-2199-8460","","http://www.yongsan.go.kr/site/dc/index11.jsp?sitecdv=S0000458","","","","","","37.5454776578","126.9698727384","",""
"100981","11","기타","구의제3동주민센터","","서울특별시 광진구 강변역로 17","02-450-1508","","","","","","","","37.5379926071","127.0919839534","",""
"101367","11","기타","서울함 공원","http://culture.seoul.go.krhttp://seoulbattleshippark.com/xe/introduction_01","서울시 마포구 마포나루길 407","332-7500","","http://www.seoulbattleshippark.com","","","매주 월요일","","","126.8969","37.5520","",""
"101243","11","기타","미사리조정 카누경기장","http://culture.seoul.go.kr/data/cf/20180718102605.jpg","","031-790-8114","","","","","","","","37.5690910841","127.2104411053","",""
"101242","11","기타","서교예술실험센터","http://culture.seoul.go.kr/data/cf/20180718102648.jpg","서울특별시 마포구 잔다리로6길 33","02-333-0246","","","","","","","","37.5524684065","126.9209402449","",""
"101240","11","기타","NC백화점 불광점","","서울특별시 은평구 불광로 20","02-3417-2001","","","","","","","","37.6097370367","126.9289389289","",""
"101022","11","기타","광진구 건강가정지원센터","","서울특별시 광진구 능동로30길 23","02-458-0622","","","","","","","","37.5536540368","127.0791832318","",""
"101434","11","기타","중랑마을지원센터","http://culture.seoul.go.kr/data/cf/20190917132631.JPG","망우로 55길 19 2층","02-434-1230","","https://www.facebook.com/jnmaeul/","","","공휴일","","","37.59894586538318","127.09310526996628","",""
"101381","11","기타","장안평 자동차산업 종합정보센터","http://culture.seoul.go.kr/data/cf/20190605140148.jpg","서울특별시 성동구 자동차시장1길 64","02-2213-1370","","http://www.jac.or.kr/","","","매주 월요일","","","37.560323132915926","127.06451754176365","",""
"101259","11","기타","숭인제1동 자치회관","","서울특별시 종로구 지봉로 86","02-2148-5483","","","","","","","","37.5778226441","127.015627124","",""
"101425","11","기타","동작문화재단","http://culture.seoul.go.kr/data/cf/20190830095432.jpg","서울특별시 동작구 매봉로 1","02-826-9330","","http://idfac.or.kr/home/homeIndex.do","","","주말","","","37.50547361368041","126.9499655006542","",""
"101406","11","기타","유담헌","http://culture.seoul.go.kr/data/cf/20190718171546.jpg","서울특별시 종로구 북촌로 76","02-515-9924","","www.thegooday.co.kr","","","없음","","","37.58357832381031","126.98539967358421","",""
"101365","11","기타","제1서울창의예술교육센터(은평)","http://culture.seoul.go.kr/data/cf/20190415112614.jpg","서울특별시 은평구 가좌로 208","02-1588-4184","","https://culture.seoul.go.kr","","","주말 및 공휴일","","","0","0","",""
"101435","11","기타","조계사","http://culture.seoul.go.kr/data/cf/20190927163206.jpg","서울특별시 종로구 우정국로 55","02-768-7543","","http://www.jogyesa.kr/","","","없음","","","37.573893952230144","126.9818832690818","",""
"101324","11","기타","서울로미디어캔버스","http://culture.seoul.go.kr/data/cf/20181012105836.jpg","서울특별시 중구 만리재로 215","02-2133-2712","","http://design.seoul.go.kr","","","없음","","","37.55659103776328","126.96821760617013","",""
"101314","11","기타","모두의학교","","서울특별시 금천구 남부순환로128길 42","02-852-7142","","http//smile.seoul.kr/moduschool","","","","","","37.4781975716","126.9070356997","",""
"101312","11","기타","옹기테마공원 체험장","http://culture.seoul.go.kr/data/cf/20180903210653.jpg","서울특별시 중랑구 신내로21길 116","02-2094-2966","","http://www.jungnang.go.kr/portal/main/contents.do?menuNo=201058","","","매주 일요일 월요일 (관공서 공휴일에 관한 규정에 따른 공휴일)","","","37.6126480373","127.088523996","",""
"101309","11","기타","구의아리수문화재","http://culture.seoul.go.kr/data/cf/20180824132552.JPG","서울특별시 광진구 광나루로 571 구의아리수정수센터","02-3146-54155953","","http://arisu.seoul.go.kr/arisu_center/center2/sub3_1.jsp","","","토요일일요일법정공휴일","","","37.54421954423048","127.09296927442402","",""
"101351","11","기타","서울자유시민대학","http://culture.seoul.go.kr/data/cf/20190301164619.jpg","1-1 서울자유시민대학","02-739-2751","","sll.seoul.go.kr","","","","","","37.570787","126.966338","",""
"101188","11","기타","충무로영상센터 오!재미동","http://culture.seoul.go.kr/data/cf/20180621203255.jpg","서울특별시 중구 퇴계로 199","027770421","","www.ohzemidong.co.kr","","","일요일 포함 공휴일 휴관","","","37.5611731348","126.9941100077","",""
"101187","11","기타","청춘삘딩","http://culture.seoul.go.kr/data/cf/20180621172619.jpg","서울특별시 금천구 시흥대로138길 10-11","070-7777-3745","","http://youthblg.org/","","","일요일휴무 법정공휴일 포함","","","37.4721652661","126.899283582","",""
"101372","11","기타","한강공원","http://culture.seoul.go.kr/data/cf/20190513170001.jpg","서울특별시 성동구 강변북로 257","02-120","","https://hangang.seoul.go.kr/","","","","","","37.53893287064474","127.04172912689942","",""
"101452","11","기타","국립박물관문화재단","http://culture.seoul.go.kr/data/cf/20191122112115.jpg","서울특별시 용산구 서빙고로 137","1544-5955","","https://www.cfnmk.or.kr/user/main/main.do","","","주말 및 공휴일","","","37.52470232606506","126.97774115153027","",""
"101424","11","기타","중구평생학습센터","http://culture.seoul.go.kr/data/cf/20190829165154.GIF","서울특별시 중구 예관동 120-1","02-3396-4674","","http://e-lifelong.junggu.seoul.kr/index.do","","","토 일","","","37.563755","126.997541","",""
"101356","11","기타","화곡8동주민센터 자치회관","","서울시 강서구 곰달래로25길 45","02-2600-7702","","","","","","","","곰달래로25길","45","",""
"101420","11","기타","중랑구체육회","http://culture.seoul.go.kr/data/cf/20190828155329.JPG","서울특별시 중랑구 동일로 619","02-3422-6270","","http://www.jungnang7330.or.kr/","","","공휴일","","","37.5857544989514","127.07947536182017","",""
"101422","11","기타","우이신설문화예술철도 보문역","http://culture.seoul.go.kr/data/cf/20190829152133.jpg","서울시 성북구 보문2동 91-7","02-323-4509","","http://www.uiartstation.com/","","","없음","","","37.58496514030357","127.01953237465104","",""
"101450","11","기타","세빛섬","http://culture.seoul.go.kr/data/cf/20191119143206.JPG","서울특별시 서초구 올림픽대로 2085-14","02-3447-3084","","http://www.somesevit.co.kr/","","","연중무휴","","","37.51210831321759","126.99554354921652","",""
"101254","11","기타","서초여성가족플라자","http://culture.seoul.go.kr/data/cf/20180705135251.jpg","서울특별시 서초구 잠원로8길 38","02-522-0291","","http://www.women.co.kr/main/index.do","","","","","","37.5135493834","127.0121073011","",""
"101247","11","기타","내곡느티나무쉼터","http://culture.seoul.go.kr/data/cf/20180705102614.JPG","서울특별시 서초구 염곡말길 9","02-571-1672","","http://www.seocho.go.kr/site/seocho/04/10402011000002017020804.jsp","","","","","","37.4618248738","127.0506971568","",""
"100989","11","기타","용산전통공예문화체험관","http://culture.seoul.go.kr/data/cf/20180319150221.bmp","서울특별시 용산구 이태원로 274","02-2199-6180","","","","","","","","37.5390267212","127.0020774071","",""
"100979","11","기타","어린이대공원","","서울특별시 광진구 능동로 216","02-450-9311","","http://www.sisul.or.kr/open_content/childrenpark/","","","","","","37.5520108905","127.0787740881","",""
"101418","11","기타","서울생각마루","http://culture.seoul.go.kr/data/cf/20190807134323.jpg","자양동 97-5","02-3780-0517","","http://www.j-bug.co.kr/","","","매주 월요일","","","37.53100838897391","127.06422528077903","",""
"101024","11","기타","밝은미소센터","http://culture.seoul.go.kr/data/cf/20180418164917.jpg","일원로121 일원역338-3호(23번출입구 방향)","02-883-5630","","www.smilekorea.org","","","","","","37.48375009630887","127.08511541722191","",""
"101353","11","기타","서울풍물시장 청춘1번가","","02586  서울 동대문구 천호대로4길 21 (신설동 서울풍물시장) 2층 청춘1번가","0222323368","","http://www.pungmul.or.kr","","","매주 24주 화요일(월 2회 휴장)","","","H2FG","36","",""
"101280","11","기타","잠실창작스튜디오","http://culture.seoul.go.kr/data/cf/20180718102046.jpg","서울특별시 송파구 올림픽로 25","02-423-6674","","http://www.sfac.or.kr/html/artspace/jamsil_introduction.asp","","","-","","","37.5164791342","127.0729995585","",""
"101279","11","기타","서울무용센터","http://culture.seoul.go.kr/data/cf/20180718102115.jpg","서울시 서대문구 홍은동 304-1","02-304-9100","","http://www.sfac.or.kr/html/artspace/dance_introduction.asp","","","-","","","37.5830598426","126.9278728999","",""
"101246","11","기타","공릉청소년문화정보센터","http://culture.seoul.go.kr/data/cf/20180718102511.jpg","서울특별시 노원구 노원로1나길 10","02-973-1318","","","","","","","","37.6215862021","127.0830657482","",""
"101241","11","기타","한국야쿠르트인재개발원","http://culture.seoul.go.kr/data/cf/20180718102808.bmp","","031-771-3500","","","","","","","","37.6391823562","127.6333043223","",""
"101236","11","기타","덕수궁 정관헌","","","02-771-9951","","http://webcache.googleusercontent.com/search?q=cache:j6XQmsvR0KYJ:www.deoksugung.go.kr/cms/show.asp%3Fc_show_no%3D37%26c_check_no%3D29%26c_relation%3D189%26c_relation2%3D126+&cd=1&hl=ko&ct=clnk&gl=kr","","","","","","37.5661691433","126.9739845077","",""
"101224","11","기타","한국잡월드","","경기도 성남시 분당구 분당수서로 501","031-696-8400","","www.koreajobworld.or.kr/","","","","","","37.3784941533","127.1063944366","",""
"101212","11","기타","청량리역광장","","서울특별시 동대문구 왕산로 205","02-3299-7208","","","","","","","","37.58030524422372","127.04553345274028","",""
"100943","11","기타","문래예술공장","http://culture.seoul.go.kr/data/cf/20170908162355.JPG","서울  영등포구 문래동1가 30","02-2676-4300","","https://www.facebook.com/mullaeartspace","","","","","","37.5132230728","126.9001378359","",""
"100975","11","기타","동대문디자인플라자(DDP)","http://culture.seoul.go.kr/data/cf/20180227182301.jpg","서울  중구 을지로7가","02)2153-0000","","http://www.ddp.or.kr/main","","","","","","37.5662761933938","127.00885143763915","",""
"101019","11","기타","문학의집서울","http://culture.seoul.go.kr/data/cf/20180411144247.jpg","서울특별시 중구 퇴계로26길 65","02-778-1026~7","","http://www.imhs.co.kr","","","일요일 및 법정공휴일 본 법인이 정한 날","","","37.5580841736","126.9892390979","",""
"100951","11","기타","용산 청소년 수련관","","서울  용산구 이촌동  이촌로71길 24","02-749-0102","","http://www.youthpool.or.kr/main/?load_popup=1","","","","","","37.5213568837","126.9732987193","",""
"100947","11","기타","용산구청","","서울  용산구 이태원동  녹사평대로 150","02-2199-6114","","http://www.yongsan.go.kr/site/kr/index.jsp","","","","","","37.5324526548","126.9904782551","",""
"100941","11","기타","문화비축기지","http://culture.seoul.go.kr/data/cf/20170901095912.JPG","서울  마포구 성산동 661  증산로 87","070-4222-1203","","http://futurehouse.kr","","","","","","37.5703456074","126.8950311952","",""
"100939","11","기타","서울역사편찬원","","서울  송파구 방이동  88-3","02-413-9511","","history.seoul.go.kr","","","","","","37.52184600398425","127.1242085741983","",""
"100954","11","기타","언더스탠드에비뉴","http://culture.seoul.go.kr/data/cf/20171103185920.jpg","서울  성동구 성수동1가 685-704","02-725-5526","","http://www.understandavenue.com","","","연중무휴","","","37.543606566","127.0436417957","",""
"100936","11","기타","경의선 책거리","http://culture.seoul.go.kr/data/cf/20170712190041.JPG","서울  마포구 동교동  와우산로 35길 50-4","02-423-6200","","gbookst.or.kr","","","매주 월요일","","","37.55654655856701","126.92837153384995","",""
"100952","11","기타","CGV 용산아이파크몰","","서울  용산구 한강로3가 40-999","1544-1122","","http://www.cgv.co.kr/theaters/?areacode=01&theaterCode=0013&date=20171027","","","","","","37.52960058585461","126.96465684649338","",""
"100937","11","기타","현대 아이파크몰","","서울  용산구 한강로3가 40-999","02-2012-0101","","http://www.iparkmall.co.kr","","","","","","37.5295571864","126.964154551","",""
"100958","11","기타","서교예술실험센터","","서울  마포구 서교동 369-8","02-333-0246","","http://cafe.naver.com/seoulartspace","","","","","","37.5524684065","126.9209402449","",""
"100956","11","기타","행화탕","http://culture.seoul.go.kr/data/cf/20171108094337.jpg","서울  마포구 아현동  613-11","","","https://www.facebook.com/haenghwatang","","","","","","37.5526991252","126.9555018705","",""
"100946","11","기타","한강로동주민센터","","서울  용산구 한남동  대사관로5길 1","02-2199-8660","","http://www.yongsan.go.kr/site/dc/index14.jsp?sitecdv=S0000468","","","","","","37.5346298558","127.0005521324","",""
"100944","11","기타","금천예술공장","http://culture.seoul.go.kr/data/cf/20170911134623.jpg","서울  금천구 독산동 333-7  금천예술공장","02-807-4800","","https://www.facebook.com/SASGeumcheon","","","","","","37.4689151172","126.8919130351","",""
"100935","11","기타","뚝섬전망문화콤플렉스","http://culture.seoul.go.kr/data/cf/20170712173235.jpg","서울  광진구 자양동 97-5","02-3780-0517","","www.j-bug.co.kr","","","","","","37.53052501170862","127.06503039230314","",""
"100927","11","기타","신도림예술공간 고리","http://culture.seoul.go.kr/data/cf/20170406152234.jpg","서울  구로구 구로동 3-33","02 867 2202","","https://www.artgori.or.kr:40019/","","","공휴일(국경일 명절) 월요일","","","37.5079891008","126.8909247643","",""
"100925","11","기타","보행전용거리(동대문디자인플라자 주변)","","서울  중구 을지로7가 2-1","031-330-4853","","","","","","","","37.56750154097212","127.00894213590759","",""
"100959","11","기타","재미랑","http://culture.seoul.go.kr/data/cf/20171114162204.jpg","서울  중구 남산동2가","02-779-6107","","http://www.ani.seoul.kr/","","","","","","37.55825685072221","126.98621496737573","",""
"100811","11","기타","금빛휘트니스센터","http://culture.seoul.go.kr/data/cf/20111208113217.jpg","서울  금천구 시흥동  금하로 668","02-802-9685~6","02) 802-9684","http://www.gfmc.co.kr/","","유료","","2006.03.02","","37.4528929","126.9042500","","1"
"100845","11","기타","해공체육문화센터","http://culture.seoul.go.kr/data/cf/20101118162511.jpg","서울  강동구 천호동 399-1 )","02-477-2229","02-473-4625","http://haegonggym.igangdong.or.kr","","","","","","37.5421167","127.1297250","","0"
"100910","11","기타","은평구평생학습관","http://culture.seoul.go.kr/data/cf/20170209172331.jpg","서울  은평구 역촌동 14-34","070-8933-9901~2","","http://edu.eunpyeong.go.kr/","","","일요일","","","37.6078003952","126.9211897627","",""
"100914","11","기타","국립국어원 우리말 꿈터","http://culture.seoul.go.kr/data/cf/20170221142239.jpg","서울  강서구 방화동 827","02-2669-9687","","www.korean.go.kr","","","토ㆍ일요일 관공서의 공휴일","","","37.5790499618","126.8138119134","",""
"100884","11","기타","디지털파빌리온","http://culture.seoul.go.kr/data/cf/20141015172312.jpg","서울  마포구 월드컵북로 396","02-2132-0500~2","02-2132-0509","www.digitalpavilion.kr","오전 9시30분~ 오후 6시","무료","공휴일 매주일요일","2008년 4월 30일","","37.5797267","126.8909381","입장마감시간은 오후 5시입니다 내부순환로 : 중동사거리에서 우회전 후 중암교에서 직진 상암교 지난 후 : 난지천공원 방향으로 직진 후 상암아파트 단지에서 우회전  버스 171 271 470 710 6715 7013 7019 7711 7715 7730 9711번 누리꿈 스퀘어 빌딩 앞 하차","0"
"100905","11","기타","시민청","http://culture.seoul.go.kr/data/cf/20170119112052.jpg","서울  중구 태평로1가  서울시청","02-739-7733","","http://seoulcitizenshall.kr","","","1.1일 설.추석 당일","","","37.566634997636804","126.97867495087418","",""
"101151","11","기타","성동문화재단","","서울특별시 성동구 고산자로10길 9","02-2204-7500","","https://www.sdfac.or.kr/main","","","","","","37.5591787051","127.0349587297","",""
"100871","11","기타","이문체육문화센터","http://culture.seoul.go.kr/data/cf/20111031092907.jpg","서울  동대문구 이문동 189  )","02-963-0534~7","02-963-0539","http://www.dfmc.kr/course/gym/imun.asp","평일:06:00~22:00 / 토:06:00~18:00 / 일:09:00~18:00","","셋째주 일요일 (2012년부터는 넷째주 일요일)","2005. 10","","37.6022699","127.0687620","","1"
"100843","11","기타","강동구청","http://culture.seoul.go.kr/data/cf/20101118162841.jpg","서울  강동구 성내동 540    )","1577-1188","02-475-7982","http://www.gangdong.go.kr/","","","","","","37.5301260","127.1237708","","0"
"100835","11","기타","강남구청","http://culture.seoul.go.kr/data/cf/20101118164715.jpg","서울  강남구 삼성동 16-1 )","02-2104-1114","02-2104-2400~1","http://www.gangnam.go.kr/","","","","","","37.5173050","127.0475020","","0"
"100837","11","기타","강남구민체육관","http://culture.seoul.go.kr/data/cf/20111020163703.jpg","서울  강남구 개포동 1271 )","02)2176-0870~1","","http://cna.kncity.or.kr/center/findcenterall.aspx?center=100019","","","","","","37.4771320","127.0518293","","0"
"100829","11","기타","관악구민종합체육센터","http://culture.seoul.go.kr/data/cf/20101118170705.jpg","서울  관악구","02-875-1188","","http://www.gwanakgongdan.or.kr","","","","","","37.4730143","126.9601883","","0"
"100830","11","기타","신림(다목적)체육센터","http://culture.seoul.go.kr/data/cf/20111214111507.jpg","서울  관악구 신림동  난곡로64가길 19","02-869-1888","","http://www.gwanakgongdan.or.kr","","","","","","37.4800959","126.9160174","","0"
"100840","11","기타","송파구청","http://culture.seoul.go.kr/data/cf/20101118164028.jpg","서울  송파구 신천동 29-5 )","02-2147-2000","","http://www.songpa.go.kr/","","","","","","37.5145160","127.1062440","","1"
"100822","11","기타","동작구청","http://culture.seoul.go.kr/data/cf/20111020165518.jpg","서울  동작구 노량진동 47-2 )","02-820-1114","","http://tour.dongjak.go.kr/","","","","","","37.5124500","126.9395000","","0"
"100804","11","기타","강서구시설관리공단","http://culture.seoul.go.kr/data/cf/20111021131736.jpg","서울  강서구 화곡동 1103-6 )","02-2607-9113","","http://www.gssi.or.kr/","","","","","","37.5530024","126.8484762","","0"
"100797","11","기타","양천구청","http://culture.seoul.go.kr/data/cf/20111020161851.jpg","서울  양천구 신정동 321-4 )","02-2620-3114","02-2648-8168","http://www.yangcheon.go.kr/","","","","","","37.5170160","126.8666420","","1"
